country,continent,income_level,counterpart_area
Guinea,Africa,Low income,UN Industrial Development Organization
Guinea-Bissau,Africa,Low income,Azerbaijan
Guyana,America,Upper middle income,Azerbaijan
Haiti,America,Lower middle income,Azerbaijan
Honduras,America,Lower middle income,Azerbaijan
Honduras,America,Lower middle income,UN High Commissioner for Refugees
Indonesia,Asia,Lower middle income,Adaptation Fund
Indonesia,Asia,Lower middle income,UN Industrial Development Organization
Iran,Asia,Lower middle income,International Trade Centre
Iran,Asia,Lower middle income,UN Industrial Development Organization
Iraq,Asia,Upper middle income,Azerbaijan
Iraq,Asia,Upper middle income,International Trade Centre
Jamaica,America,Upper middle income,Azerbaijan
Jamaica,America,Upper middle income,Iraq
Jordan,Asia,Upper middle income,Central Emergency Response Fund
Jordan,Asia,Upper middle income,European Union
Kazakhstan,Asia,Upper middle income,Azerbaijan
Kazakhstan,Asia,Upper middle income,UN Conference on Trade and Development
Kenya,Africa,Lower middle income,International Trade Centre
Kenya,Africa,Lower middle income,UN Industrial Development Organization
Kiribati,Oceania,Lower middle income,Climate Investment Funds
Kiribati,Oceania,Lower middle income,Ireland
Kiribati,Oceania,Lower middle income,UN Peacebuilding Fund
Kosovo,Europe,Upper middle income,Council of Europe
Kosovo,Europe,Upper middle income,European Union
Laos,Asia,Lower middle income,Asian Infrastructure Investment Bank
Laos,Asia,Lower middle income,International Trade Centre
Laos,Asia,Lower middle income,Multiple Lenders
Laos,Asia,Lower middle income,UN Capital Development Fund
Lebanon,Asia,Lower middle income,Azerbaijan
Lebanon,Asia,Lower middle income,Bulgaria
Lebanon,Asia,Lower middle income,Croatia
Lebanon,Asia,Lower middle income,UN Industrial Development Organization
Lesotho,Africa,Lower middle income,Azerbaijan
Lesotho,Africa,Lower middle income,Climate Investment Funds
Lesotho,Africa,Lower middle income,Qatar
Lesotho,Africa,Lower middle income,Romania
Liberia,Africa,Low income,African Export Import Bank
Liberia,Africa,Low income,Multiple Lenders
Libya,Africa,Upper middle income,Croatia
Madagascar,Africa,Low income,UN Industrial Development Organization
Malawi,Africa,Low income,Azerbaijan
Maldives,Asia,Upper middle income,Asian Infrastructure Investment Bank
Maldives,Asia,Upper middle income,Qatar
Mali,Africa,Low income,Azerbaijan
Mali,Africa,Low income,International Trade Centre
Mali,Africa,Low income,Malta
Mali,Africa,Low income,UN Capital Development Fund
Marshall Islands,Oceania,Upper middle income,Spain
Marshall Islands,Oceania,Upper middle income,UN Peacebuilding Fund
Mauritania,Africa,Lower middle income,Azerbaijan
Mauritania,Africa,Lower middle income,Denmark
Mauritania,Africa,Lower middle income,UN Industrial Development Organization
Mauritius,Africa,Upper middle income,Portugal
Mauritius,Africa,Upper middle income,Singapore
Mexico,America,Upper middle income,North American Development Bank
Mexico,America,Upper middle income,Qatar
Moldova,Europe,Upper middle income,Adaptation Fund
Moldova,Europe,Upper middle income,Azerbaijan
Moldova,Europe,Upper middle income,European Union
Moldova,Europe,Upper middle income,Nordic Environment Finance Corporation
Moldova,Europe,Upper middle income,UN Industrial Development Organization
Mongolia,Asia,Lower middle income,Asian Infrastructure Investment Bank
Mongolia,Asia,Lower middle income,Belarus
Mongolia,Asia,Lower middle income,Qatar
Montenegro,Europe,Upper middle income,Azerbaijan
Montenegro,Europe,Upper middle income,European Union
Montenegro,Europe,Upper middle income,Qatar
Montenegro,Europe,Upper middle income,UN Industrial Development Organization
Montserrat,America,,United Arab Emirates
Mozambique,Africa,Low income,Azerbaijan
Mozambique,Africa,Low income,Bondholders
Myanmar,Asia,Lower middle income,Qatar
Myanmar,Asia,Lower middle income,UN Industrial Development Organization
Namibia,Africa,Upper middle income,Central Emergency Response Fund
Nepal,Asia,Lower middle income,International Monetary Fund
Nepal,Asia,Lower middle income,International Trade Centre
Nepal,Asia,Lower middle income,UN Capital Development Fund
Nicaragua,America,Lower middle income,Azerbaijan
Nicaragua,America,Lower middle income,Central Emergency Response Fund
Nicaragua,America,Lower middle income,Climate Investment Funds
Niger,Africa,Low income,Azerbaijan
Niger,Africa,Low income,International Trade Centre
Niger,Africa,Low income,UN Capital Development Fund
Nigeria,Africa,Lower middle income,International Trade Centre
Niue,Oceania,,Asian Development Bank
Niue,Oceania,,United Arab Emirates
North Macedonia,Europe,Upper middle income,Azerbaijan
North Macedonia,Europe,Upper middle income,European Union
Pakistan,Asia,Lower middle income,International Trade Centre
Pakistan,Asia,Lower middle income,Serbia
Palau,Oceania,Upper middle income,Romania
Palestine,Asia,Lower middle income,UN Industrial Development Organization
Panama,America,High income,Azerbaijan
Paraguay,America,Upper middle income,Azerbaijan
Peru,America,Upper middle income,Azerbaijan
Peru,America,Upper middle income,International Trade Centre
Philippines,Asia,Lower middle income,UN Industrial Development Organization
Russia,Europe,Upper middle income,India
Rwanda,Africa,Low income,International Trade Centre
Samoa,Oceania,Lower middle income,Norway
Sao Tome and Principe,Africa,Lower middle income,Azerbaijan
Sao Tome and Principe,Africa,Lower middle income,United Arab Emirates
Senegal,Africa,Lower middle income,Azerbaijan
Senegal,Africa,Lower middle income,Iceland
Senegal,Africa,Lower middle income,UN Capital Development Fund
Serbia,Europe,Upper middle income,Global Green Growth Institute
Sierra Leone,Africa,Low income,Azerbaijan
Sierra Leone,Africa,Low income,Qatar
Solomon Islands,Oceania,Lower middle income,International Monetary Fund
Somalia,Africa,Low income,International Monetary Fund
Somalia,Africa,Low income,Slovakia
South Africa,Africa,Upper middle income,Qatar
South Sudan,Africa,Low income,Kuwait
South Sudan,Africa,Low income,Qatar
Sri Lanka,Asia,Lower middle income,Azerbaijan
Sri Lanka,Asia,Lower middle income,UN Industrial Development Organization
St. Helena,Africa,,United Arab Emirates
St. Lucia,America,Upper middle income,Azerbaijan
St. Lucia,America,Upper middle income,Global Green Growth Institute
St. Lucia,America,Upper middle income,United Arab Emirates
St. Vincent and the Grenadines,America,Upper middle income,Global Green Growth Institute
Sudan,Africa,Low income,Azerbaijan
Sudan,Africa,Low income,Latvia
Sudan,Africa,Low income,UN Industrial Development Organization
Suriname,America,Upper middle income,Azerbaijan
Suriname,America,Upper middle income,United Arab Emirates
Syria,Asia,Low income,Central Emergency Response Fund
Syria,Asia,Low income,Global Alliance for Vaccines and Immunization
Tajikistan,Asia,Lower middle income,International Trade Centre
Tanzania,Africa,Lower middle income,Green Climate Fund
Tanzania,Africa,Lower middle income,International Trade Centre
Thailand,Asia,Upper middle income,UN Capital Development Fund
Togo,Africa,Low income,Qatar
Togo,Africa,Low income,UN Peacebuilding Fund
Tonga,Oceania,Upper middle income,Global Green Growth Institute
Tonga,Oceania,Upper middle income,Ireland
Tunisia,Africa,Lower middle income,Adaptation Fund
Tunisia,Africa,Lower middle income,UN Peacebuilding Fund
Turkmenistan,Asia,Upper middle income,Green Climate Fund
Tuvalu,Oceania,Upper middle income,Ireland
Tuvalu,Oceania,Upper middle income,Romania
Tuvalu,Oceania,Upper middle income,UN Peacebuilding Fund
Türkiye,Asia,Upper middle income,Malaysia
Uganda,Africa,Low income,Azerbaijan
Uganda,Africa,Low income,International Trade Centre
Uganda,Africa,Low income,Lithuania
Uganda,Africa,Low income,South Africa
Ukraine,Europe,Lower middle income,Azerbaijan
Ukraine,Europe,Lower middle income,UN Peacebuilding Fund
Uzbekistan,Asia,Lower middle income,Asian Infrastructure Investment Bank
Uzbekistan,Asia,Lower middle income,Asian Infrastructure Investment Bank [AIIB]
Uzbekistan,Asia,Lower middle income,Azerbaijan
Uzbekistan,Asia,Lower middle income,International Trade Centre
Uzbekistan,Asia,Lower middle income,Kazakhstan
Uzbekistan,Asia,Lower middle income,Qatar
Uzbekistan,Asia,Lower middle income,UN Peacebuilding Fund
Vanuatu,Oceania,Lower middle income,Central Emergency Response Fund
Vanuatu,Oceania,Lower middle income,Denmark
Vanuatu,Oceania,Lower middle income,International Trade Centre
Vanuatu,Oceania,Lower middle income,Romania
Vanuatu,Oceania,Lower middle income,UN Industrial Development Organization
Venezuela,America,,Azerbaijan
Venezuela,America,,Cyprus
Venezuela,America,,Denmark
Venezuela,America,,"Global Fund to Fight AIDS, Tuberculosis and Malaria"
Vietnam,Asia,Lower middle income,Adaptation Fund
Vietnam,Asia,Lower middle income,International Trade Centre
Vietnam,Asia,Lower middle income,UN Industrial Development Organization
Yemen,Asia,Low income,Climate Investment Funds
Yemen,Asia,Low income,International Monetary Fund
Zambia,Africa,Low income,International Trade Centre
Zimbabwe,Africa,Lower middle income,European Development Fund
Zimbabwe,Africa,Lower middle income,Qatar
Zimbabwe,Africa,Lower middle income,UN Conference on Trade and Development
Afghanistan,Asia,Low income,Liechtenstein
Afghanistan,Asia,Low income,UN Women
Afghanistan,Asia,Low income,WHO Strategic Preparedness and Response Plan
Albania,Europe,Upper middle income,Adaptation Fund
Albania,Europe,Upper middle income,European Union
Albania,Europe,Upper middle income,Joint Sustainable Development Goals Fund
Albania,Europe,Upper middle income,Liechtenstein
Albania,Europe,Upper middle income,UN Women
Albania,Europe,Upper middle income,WHO Strategic Preparedness and Response Plan
Algeria,Africa,Lower middle income,WHO Strategic Preparedness and Response Plan
Angola,Africa,Lower middle income,Adaptation Fund
Angola,Africa,Lower middle income,African Export Import Bank
Angola,Africa,Lower middle income,Green Climate Fund
Angola,Africa,Lower middle income,Joint Sustainable Development Goals Fund
Angola,Africa,Lower middle income,Slovenia
Angola,Africa,Lower middle income,WHO Strategic Preparedness and Response Plan
Antigua and Barbuda,America,High income,International Trade Centre
Antigua and Barbuda,America,High income,Poland
Antigua and Barbuda,America,High income,Sweden
Antigua and Barbuda,America,High income,UN COVID-19 Response and Recovery Multi-Partner Trust Fund
Argentina,America,Upper middle income,Central American Bank for Economic Integration
Argentina,America,Upper middle income,International Trade Centre
Argentina,America,Upper middle income,Joint Sustainable Development Goals Fund
Argentina,America,Upper middle income,UN Women
Armenia,Asia,Upper middle income,Central Emergency Response Fund
Armenia,Asia,Upper middle income,Joint Sustainable Development Goals Fund
Armenia,Asia,Upper middle income,Liechtenstein
Armenia,Asia,Upper middle income,Qatar
Armenia,Asia,Upper middle income,UN COVID-19 Response and Recovery Multi-Partner Trust Fund
Armenia,Asia,Upper middle income,WHO Strategic Preparedness and Response Plan
Azerbaijan,Asia,Upper middle income,Adaptation Fund
Azerbaijan,Asia,Upper middle income,Bulgaria
Azerbaijan,Asia,Upper middle income,Central Emergency Response Fund
Azerbaijan,Asia,Upper middle income,WHO Strategic Preparedness and Response Plan
Bangladesh,Asia,Lower middle income,Bulgaria
Bangladesh,Asia,Lower middle income,Joint Sustainable Development Goals Fund
Bangladesh,Asia,Lower middle income,UN Women
Bangladesh,Asia,Lower middle income,WHO Strategic Preparedness and Response Plan
Belarus,Europe,Upper middle income,Liechtenstein
Belarus,Europe,Upper middle income,OPEC Fund for International Development
Belarus,Europe,Upper middle income,UN COVID-19 Response and Recovery Multi-Partner Trust Fund
Belarus,Europe,Upper middle income,WHO Strategic Preparedness and Response Plan
Belize,America,Upper middle income,Poland
Belize,America,Upper middle income,Romania
Benin,Africa,Lower middle income,Adaptation Fund
Benin,Africa,Lower middle income,Hungary
Benin,Africa,Lower middle income,Joint Sustainable Development Goals Fund
Benin,Africa,Lower middle income,UN COVID-19 Response and Recovery Multi-Partner Trust Fund
Benin,Africa,Lower middle income,WHO Strategic Preparedness and Response Plan
Bhutan,Asia,Lower middle income,Bulgaria
Bhutan,Asia,Lower middle income,Croatia
Bhutan,Asia,Lower middle income,Joint Sustainable Development Goals Fund
Bhutan,Asia,Lower middle income,Lithuania
Bhutan,Asia,Lower middle income,WHO Strategic Preparedness and Response Plan
Bolivia,America,Lower middle income,India
Bolivia,America,Lower middle income,Liechtenstein
Bolivia,America,Lower middle income,UN Women
Bosnia and Herzegovina,Europe,Upper middle income,European Union
Bosnia and Herzegovina,Europe,Upper middle income,Liechtenstein
Bosnia and Herzegovina,Europe,Upper middle income,UN Women
Bosnia and Herzegovina,Europe,Upper middle income,WHO Strategic Preparedness and Response Plan
Botswana,Africa,Upper middle income,WHO Strategic Preparedness and Response Plan
Brazil,America,Upper middle income,Joint Sustainable Development Goals Fund
Brazil,America,Upper middle income,UN COVID-19 Response and Recovery Multi-Partner Trust Fund
Brazil,America,Upper middle income,UN Women
Bulgaria,Europe,Upper middle income,European Union
Burkina Faso,Africa,Low income,Adaptation Fund
Burkina Faso,Africa,Low income,Liechtenstein
Burkina Faso,Africa,Low income,WHO Strategic Preparedness and Response Plan
Burundi,Africa,Low income,Joint Sustainable Development Goals Fund
Burundi,Africa,Low income,Qatar
Burundi,Africa,Low income,UN Industrial Development Organization
Burundi,Africa,Low income,UN Women
Burundi,Africa,Low income,WHO Strategic Preparedness and Response Plan
Cabo Verde,Africa,Lower middle income,Adaptation Fund
Cabo Verde,Africa,Lower middle income,WHO Strategic Preparedness and Response Plan
Cambodia,Asia,Lower middle income,Asian Infrastructure Investment Bank
Cambodia,Asia,Lower middle income,Joint Sustainable Development Goals Fund
Cambodia,Asia,Lower middle income,Qatar
Cambodia,Asia,Lower middle income,UN Women
Cambodia,Asia,Lower middle income,WHO Strategic Preparedness and Response Plan
Cameroon,Africa,Lower middle income,Adaptation Fund
Cameroon,Africa,Lower middle income,African Export Import Bank
Cameroon,Africa,Lower middle income,Joint Sustainable Development Goals Fund
Cameroon,Africa,Lower middle income,Qatar
Cameroon,Africa,Lower middle income,UN COVID-19 Response and Recovery Multi-Partner Trust Fund
Cameroon,Africa,Lower middle income,UN Women
Cameroon,Africa,Lower middle income,WHO Strategic Preparedness and Response Plan
Central African Republic,Africa,Low income,UN Women
Central African Republic,Africa,Low income,WHO Strategic Preparedness and Response Plan
Chad,Africa,Low income,WHO Strategic Preparedness and Response Plan
China,Asia,Upper middle income,UN Women
Colombia,America,Upper middle income,International Trade Centre
Colombia,America,Upper middle income,Joint Sustainable Development Goals Fund
Colombia,America,Upper middle income,Qatar
